翻訳ID,日本語,英語,中国語（簡体字）,韓国語,備考
,交渉できるし……,into Karellen. Smooth things over.,可以跟卡列伦谈判……,교섭할 능력도 있으니……,
2ndho253,あなたがモーリアンで大人しくしてるって,And as long as you promise to be a good,只要你答应我，,네가 모리안에서 조용히 지내겠다고,
,約束してくれるなら、最低限の生活を,"boy, I'll make sure that your life here on",以后就在这里安分守己，不做坏事，,"약속하면, 최소한의 생활을",
,保障してあげることもできるわ。,Mollian is a comfortable one.,我可以保障你最低限度的生活需求哦。,보장해 줄 수도 있어.,
2ndho254,……お母さんのこと。可哀想だったわねぇ。,Just think of your poor mother. If she,……你妈妈的事，真是太可怜了。,……어머니 일은 참 안 됐지 뭐니.,
,わたしのところに来たら、,"were here with us, I wouldn't dream of",如果你愿意到我这里来，,내 곁에 있으면 그런 생각도,
,もうそんな思いはさせないわぁ。,making her suffer like that...,我是不会再让你伤心难过的。,들지 않게 될 거야.,
2ndho255,大切な「子どもたち」の,I treat every being on this planet as my,因为从今往后，,"소중한 ""아이"" 중 하나로,",
,ひとりとして迎え入れてあげる。,very own. I promise I'll take care of you.,你也会是我的“心肝宝贝”。,널 맞이해 줄게.,
2ndho256,……\.\.\.だから、ね？\.,".\..\..\.So what do you say, Giovanni?\.",……\.\.\.怎么样？\.,"……\.\.\.자, 어떠니?\.",
,うちの子にならない？,"Will you join my big, happy family?",要来当我家的孩子吗？,내 아이가 되어 주겠니?,
2ndho257,…\.…\.…\.…,.\.\..\.\..\.\.,…\.…\.…\.…,…\.…\.…\.…,
2ndho258,僕は……,I...,我……,저는……,
2ndho259-2,受け入れる,Accept,接受,받아들인다,
2ndho260-3,断る,Refuse,拒绝,거절한다,
2ndho259,まあ、ありがとう。,"Oh, good! I was hoping you'd say yes!",哎呀，谢谢你。,"어머, 고맙구나.",
2ndho260,それじゃ……,In that case...,那么……,그러면……,
2ndho261,まずは受け入れの「儀式」をしなくちゃね。,Let's begin with our rite of passage.,要先经过“接纳仪式”呢。,"우선 ""의식""부터 치뤄야겠지.",
,掃除R-Dtypeちゃん、お願い。,My lovely Clean-R Ds can help us.,清洁R-Dtype～乖孩子，拜托你啦。,"청소용 R-Dtype, 부탁하마.",
2ndho262,え、あ……？？,"Uh, um...",咦？啊……？？,네? 앗……?!,
2ndho263a,\C[1]（……ゼロデイとモーリィ、,\C[1](I can't decide which side to choose.,\C[1]（……一边是零日，一边是莫莉。,\C[1](……Zero Day와 몰리.,
,どっちにつくべきか……）,Zero Day or Mollie...?),我该投向哪方？）,어느 쪽에 붙어야 하지……?),
2ndho263b,\C[1]（正直、どっちだって構わない。,\C[1](Above ground or below...?,\C[1]（说实话，哪边都无所谓。,\C[1](솔직히 어느 쪽이어도 상관없어.,
,地上でも地下でも、僕がまともに,I guess it doesn't really matter,不论在地上还是地下，,"지상이건, 지하건, 내가 제대로",
,生きられるなら）,where I am...as long as I'm alive.),只要我能正常活着就行）,살 수 있는 곳이라면……),
2ndho263c,\C[1]（でも……）,\C[1](But...),\C[1]（不过……）,\C[1](그렇지만……),
2ndho263d,\C[1]（……\|僕だってハッカーだ）,\C[1](In the end...\|I'm still a hacker.),\C[1]（……\|我好歹也是个黑客啊）,\C[1](……\|나도 해커야),
2ndho263,……ありがとうございます。,"Just so you know, I appreciate the offer.",……感谢您一片好意。,……고마워요.,
,たしかに。僕はまともな生活が,I would love to enjoy a cushy life here,的确，,저도 제대로 된 생활을,
,したいです。,on Mollian. I really would.,我也很想过上正常人的生活。,바라고 있어요.,
2ndho264,ゼロデイって連中に義理はないし。,"I don't owe Zero Day any loyalty, either.",何况我又不欠零日那帮人什么。,Zero Day와의 의리는 없으니.,
,……魅力的な提案だと思います。,So...your offer is really hard to refuse.,……您的提议真的让我很心动。,……매력적인 제안이겠네요.,
2ndho265,けど……ごめんなさい。,But...I'm sorry. I can't accept.,但是……非常不好意思。,하지만…… 죄송해요.,
,実は僕、ゼロデイの捕虜に,"To tell you the truth, I agreed to become",其实我已经是零日的俘虏了。,실은 이미 Zero Day에게 붙잡혀,
,なっちゃったんです。,an informant for Zero Day.,,포로 취급을 받고 있으니까요.,
2ndho266,だから情報は提供できません。,That's why I can't just sell them out.,所以我不能为您提供线索。,그러니 정보는 넘길 수 없어요.,
2ndho267,……,...,……,……,
2ndho268,あらそう、残念だわぁ。,"Oh, poo. That's too bad...",啊呀，是吗？真可惜。,"어머, 그러니? 유감이로구나.",
,そういうことなら仕方ないわね。,They beat me to the punch.,既然是这样，那就没办法了。,그렇다면 할 수 없지.,
2ndho269,それじゃ……,Then you leave me no choice...,那么……,그렇다면……,
2ndho270,……スニファー……,Huh...? Sniffer?!,……小闻……,……스니퍼……,
2ndho271,ギャオン！！,RAWR!,咣噢！！,왈왈!!,
2ndho272,焦げた木の匂いとともに、,The scent of crackling wood wafts by,热浪夹着烧焦的木头气味，,나무가 타는 냄새와 함께,
,熱気が伝わってくる……,with the warmth of the flames.,扑面而来……,열기가 느껴진다……,
2ndho273,\C[1]（本当に……,"\C[1](Oh, god...",\C[1]（真的……,\C[1](정말……,
,入るのか？）,Do I have to?),要往里钻？）,들어가도 될까?),
2ndho274,入る,Get in,进入,들어간다,
2ndho275,やめておく,Stay here,算了,그만둔다,
2ndho275-2,……暖炉の中は熱いが、,"The flames are hot, but the space beyond",……壁炉里虽然热，,……난로 안은 뜨거웠지만.,
,先へ進めそうだ。,seems to stretch further into the dark...,但前面似乎有路。,앞으로 나아갈 수 있는 것 같다.,
2ndho276,……大丈夫か？,Hey... You all right?,……没事吧？,……괜찮아?,
2ndho277,う、うん。,Y-Yeah...,啊，嗯。,"아, 응.",
,ありがとう……,Thanks...for what you did back there.,谢谢……,고마워……,
2ndho278,みんながアジトで待ってる。,Everyone's waiting back at the hideout.,大家都在基地等你。,다들 아지트에서 기다려.,
,さっさと帰るぞ。,Let's hurry back.,赶紧回去了。,빨리 돌아가자.,
2ndho279,……ああ、そうだ。,"Oh, and before I forget...",……噢，对了。,"……아, 그렇지.",
,それと……,I guess I should make this official.,还有……,그리고……,
2ndho280,改めて。,Giovanni Stylus... You're in.,正式说一下吧。,한 번 더.,
,「Boyhood」――こと、,You are now the newest member of,“Boyhoods”——,"Boyhoods…… 아니,",
,ジョバンニ・スタイラス。,Zero Day.,乔班尼·斯泰拉斯。,조반니 스타일러스.,
2ndho281,ゼロデイへようこそ。,"Welcome to the group, boy-o.",欢迎你来到零日。,Zero Day에 잘 왔어.,
2ndhi001,ムーヴェーターのドアだ。,It's a transporter.,移形升降梯的门。,공간 엘리베이터 문이다.,
,表面に大きくR-Codeらしき文字列が,Someone spray-painted what looks like an,上面潦草地涂着几个大大的字，,표면에 R-Codes처럼 보이는,
,ラクガキされている。,R-code across its door in huge letters.,像是R-code。,문자열이 휘갈겨져 있다.,
2ndhi002,どうした？,Something wrong?,怎么了？,왜 그래?,
2ndhi003,僕はハッキングに失敗したらしい。,I couldn't hack my way through this time.,好像骇入失败了。,아무래도 해킹에 실패한 것 같아.,
,このムーヴェーターは『ゼロデイ』のプロテクトで守られてる。,This transporter has some crazy Zero Day protections installed.,这台移形升降梯，被“零日”的人加了保护机制。,"이 공간 엘리베이터, ""Zero Day""에서 만든 프로텍트가 걸려 있어.",
2ndhi004,見たことない鍵だ。 くそ……,I've never seen security like that before.,从来没见过这样的锁。可恶……,본 적 없는 잠금 구조야. 젠장……,
2ndhi005,■■■　メッセージ,Msg - ■■■,■■■　消息,■■■ 메시지,
2ndhi006,危険そうな犬だ。,This dog looks really vicious.,看着吓人的狗。,사나워 보이는 개다.,
2ndhi007,……とても喜んでいるようだ。,Whoa... He looks really happy!,……它好像很开心。,……매우 기뻐하는 것 같다.,
2ndhi008,……腹にR-codeらしきものが,It looks like there's an R-code written on,……肚皮上有一行手写的字，,……배에 R-codes처럼 보이는,
,手書きしてある。,his belly.,像是R-code的样子。,글씨가 휘갈겨져 있다.,
2ndhi009,モーリアンの全景が描かれた地図だ。,A map with a bird's-eye view of the park.,画有莫莉安星全景的地图。,모리안 전경이 그려진 지도다.,
,各エリアには、かつての地球の文化と歴史が,Each area was designed to recreate a,每个地区似乎都有个特定的主题，,각 구역마다 지구의 옛 문화와 역사를,
,テーマとして再現されている。,different era of Earth's history.,复现了从前地球的文化和历史。,테마 형식으로 재현하였다.,
2ndhi010,「スプロール・ハイヴ　→,"""→ Hive's Sprawl",“蔓生之巢　→,"""스프롤 하이브 →",
,土管を渡ってドアに入れ」,"Cross the pipes and go through the door.""",穿过水泥管进门”,"토관을 지나 문으로 들어가시오""",
2ndhi011,金色のハンドルが水面から生えている。,A golden crank jutting out of the water.,金色的阀门开关露出水面。,수면 위로 떠오른 금색 핸들이 보인다.,
,取っ手にR-codeが書かれているのを見つけた。,There's an R-code on the handle.,仔细看看，把手上写着R-code。,손잡이에 적힌 R-codes를 찾았다.,
2ndhi012,銅色のハンドルが水面から生えている。,A copper crank jutting out of the water.,古铜色的阀门开关露出水面。,수면 위로 떠오른 동색 핸들이 보인다.,
,取っ手にR-codeが書かれているのを見つけた。,There's an R-code on the handle.,仔细看看，把手上写着R-code。,손잡이에 적힌 R-codes를 찾았다.,
2ndhi013,え？　よくわからなくなった？,"Feeling a little mixed up, eh? Why don't",啥？你搞不懂怎么解了？,응? 잘 모르겠다고?,
,最初からやり直してみるか？,you just start over from the beginning?,那要回到开头重新来一遍吗？,처음부터 다시 해볼까?,
2ndhi013-1,やり直す,Start over,重来,다시 한다,
2ndhi013-2,続ける,Keep trying,继续,계속한다,
2ndhi014,回す,Turn it,掰动门把,돌린다,
like001,\{＋\V[261],\{＋\V[261],\{＋\V[261],\{+\V[261],
like002,♥,♥,♥,♥,
2ndhi011a,金色のハンドルが水面から生えている。,A golden crank jutting out of the water.,金色的阀门开关露出水面。,수면 위로 떠오른 금색 핸들이 보인다.,
2ndhi012a,銅色のハンドルが水面から生えている。,A copper crank jutting out of the water.,古铜色的阀门开关露出水面。,수면 위로 떠오른 동색 핸들이 보인다.,
kaiMuri1,いつものツールじゃ無理そうだな。,My usual tools can't handle this...,看来平常的工具搞不定。,늘 쓰던 도구로는 안 되겠어.,英語だけ３行に変更。文字が切れるため（ほりん）
,R-ticketからアクセスしよう。,I should try again with the R-ticket.,用R-ticket访问吧。,R-ticket으로 접속해 보자.,
▼2-05　DAY4／ゼロデイ１日目・朝,,,,,
2nd2ho0,1日目,,,,２話その２
2nd2ho1,\C[1]（びっくりした……）,"\C[1](Oh, god! They're so creepy...)",\C[1]（吓死我了……）,\C[1](놀래라……),
2nd2ho2,\C[1]（今は……朝、だよな？,\C[1](Is it...morning? It seems like,\C[1]（现在应该是……早上？,"\C[1](지금 시간은…… 아침, 맞지?",
,皆、寝てるけど…）,everyone else is still asleep.),但他们都在睡……）,다들 자는 것 같은데…),
2nd2ho3,（※ゲーム進行誘導セリフ）,,,,
2nd2ho15,まずは仕事をこなそう。,I should finish that job first.,先完成工作吧。,일단 일부터 끝내자.,
2nd2ho16a,独特なタッチの落書きだ。,This graffiti has a unique flair.,画风好独特。,독특한 필체로 그린 낙서다.,
,誰が描いたんだろう？,I wonder who drew it...,是谁的涂鸦呢？,누가 그렸을까?,
2nd2ho17,人格データ募集中♡,Share your personal data with me! Pwease?,人格模式绝赞征集中♡,인격 데이터 모집 중♡,
2nd2ho16,「！！！開けるな！！！　Wi」,"""DO NOT OPEN!!! -Wi""",“！！！禁止乱开！！！ Wi”,"""!!! 열지 말 것 !!! - Wi""",
2nd2ho18,大量の電子部品とがらくたが,A bunch of electronics and other junk are,塞满了大量的电子零件，,수많은 전자 부품과,
,詰まっている……,packed in here...,和各种破铜烂铁……,잡동사니가 가득하다……,
2nd2ho19,……開かない。,It won't open...,……打不开。,……열리지 않는다.,
